track_id,track_added_at,track_name,album_id,main_artist_id,side_artists_id,track_duration,track_explicit,track_popularity,track_key,track_bpm,track_energy,track_danceability,track_happiness,track_loudness,track_acousticness,track_instrumentalness,track_liveness,track_mode,track_speechiness,track_time_signature
1XBMeyr1oA6kFRPgDC0q0x,2023-07-11T19:20:56Z,Adrenaline,5Ktys9SYMY2DeqyhGLzQBn,0ttsFiIQxBWmfS1JPgTZ6o,[],205821,False,53,7,199.93,0.907,0.392,0.537,-9.841,0.00119,0.842,0.108,1,0.0516,4
64GWVWGud8Ux57SKkWtVz5,2023-07-03T16:08:42Z,"I Wish I Could Talk to You, One Last Time",5xMwhSAkKVHgBAmS8ApZkO,6HYyeW4R4oZbUvkjG7t3qH,[],107149,False,36,0,136.751,0.428,0.404,0.252,-11.588,0.987,0.323,0.384,0,0.11,4
2SW4aQekoeJjjVfZYsczPs,2023-06-30T15:35:33Z,CHIAMA (feat. Capo Plaza & Salmo),0wseGI0Yw53Ys8W7QGX36a,0qts5zYDAeK8dBmrdF2Zwq,"['3hBQ4zniNdQf1cqqo6hzuW', '5SulO4l40qDuV9zUGLZx7n']",170904,True,71,7,104.005,0.769,0.635,0.552,-6.186,0.0133,4.16e-05,0.047,1,0.0995,4
5CsDo9j3N4yFZNCN1h9loS,2023-06-28T10:54:11Z,Never Enough,1kTlYbs28MXw7hwO0NLYif,7dGJo4pcD2V6oG8kP0tJRR,"['3q7HBObVc0L8jNeTe5Gofh', '1Oa0bMld0A3u5OTYfMzp5h']",159786,True,73,11,95.756,0.716,0.777,0.593,-5.327,0.294,0.0,0.665,1,0.347,4
1K9qAxGT4cWUicf2OezSen,2023-06-23T17:01:58Z,VETRI NERI,1vU1ePx8IOwsYRo5nh63nn,7zPS3i8YJBNeDcqXUHfCMr,"['7K80yOTC0Id95gRaOxDG5u', '5SulO4l40qDuV9zUGLZx7n']",164776,True,85,6,134.084,0.767,0.754,0.529,-4.98,0.0763,4.79e-05,0.112,1,0.0594,4
3lyHyxVE8JHvNz75wBmExR,2023-06-20T21:48:25Z,Master Of Puppets - Remastered,5rFZcoCvmCaJ1gxTMU4JTm,2ye2Wgw4gimLv2eAKyk1NB,[],515386,False,51,4,105.173,0.836,0.543,0.56,-9.11,0.000647,0.431,0.153,0,0.0353,4
3zkyus0njMCL6phZmNNEeN,2023-06-20T21:41:58Z,LET GO,1QYPAEk2Ksj3WPv3mvoDnL,5H4yInM5zmHqpKIoMNAx4r,[],174246,True,85,2,146.016,0.449,0.735,0.514,-9.933,0.859,0.0,0.213,0,0.383,4
2G6N99ANS6NGn9BusRUmCx,2023-06-19T18:07:27Z,Spot Holes 2,6nlUFeFAPjaDTA7A0VVwnO,7LbEDjJKrmWoMcN3OpaNnR,[],71013,False,64,0,119.96,0.444,0.219,0.0557,-12.895,0.564,0.961,0.0868,1,0.0421,3
5rurggqwwudn9clMdcchxT,2023-06-19T10:45:26Z,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",1bwbZJ6khPJyVpOaqgKsoZ,0iEtIxbK0KxaSlF7G42ZOp,"['1zNqQNIdeOUZHb8zbZRFMX', '7rkW85dBwwrJtlHRDkJDAC', '31W5EY0aAly4Qieq6OFu6I']",219453,False,90,0,140.127,0.535,0.631,0.22,-7.836,0.464,0.0,0.115,1,0.0842,4
1nCyFoKnjpNQNXqVHT9O5v,2023-06-17T15:05:40Z,DirtyMoney - SLOWED,3vre3MqEPBqqUvIQMUMpXF,6n9sdNb7mWvVmARDT6ujnJ,['1dQwH3oZGmOTF94MzOwZY8'],124668,True,31,1,126.62,0.427,0.824,0.0505,-14.17,0.0675,0.904,0.103,1,0.0521,4
1xK59OXxi2TAAAbmZK0kBL,2023-06-16T21:38:47Z,Romantic Homicide,4B3FsNFguOEJ4TWEsct83B,5y8tKLUfMvliMe8IKamR32,[],132630,False,90,6,132.052,0.544,0.571,0.216,-10.613,0.453,0.00805,0.322,1,0.0299,4
7zBQRGpYImAdIZc97FNj3V,2023-06-16T19:49:35Z,"Shell Shocked (feat. Kill the Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",1wJ0LO5PnMZDTrWR2C7qQ8,5gCRApTajqwbnHHPbr2Fpi,"['137W8MRPWKqSmrBGDBFSop', '7c0XG5cIJTrrAgEC3ULPiq', '3qnMl4DHT4gndzFAcG4FlM', '23rBupd4zSysh9lAzsSFb0']",206566,False,66,6,165.015,0.815,0.596,0.459,-5.668,0.0111,0.0,0.174,0,0.0755,4
0Ymjv0OJeIIPXr6s9wi3iW,2023-06-15T17:47:47Z,MATHEMATICAL DISRESPECT,2na9riat7uwn9pax75cJue,6FAo7ORAHEzSSf5q10LLfN,[],88304,True,84,1,146.771,0.507,0.795,0.48,-8.06,0.0612,0.0,0.272,1,0.303,4
0V5cvmTKsYmF5FmGGEAfmS,2023-06-14T21:55:13Z,Je te laisserai des mots,7KPvATOyLVFbV6UR6DujF8,7bPs6jf983f0bjRAt1yxDM,[],160853,False,85,2,132.731,0.187,0.303,0.213,-16.757,0.989,0.489,0.101,1,0.0356,4
7uqcLJFlSYjVPLUz1vPxkY,2023-06-14T21:43:23Z,Guardian angel,1qsQOC4Jn0fnaUZLAbs4dz,15UsOTVnJzReFVN1VCnxy4,[],108034,True,65,0,133.952,0.374,0.712,0.779,-10.215,0.795,0.0,0.187,0,0.511,4
0p4G0l12IHsSaNCl66VUnF,2023-06-11T18:33:57Z,The Prowler,5KP2NReDL2Bv0QLzHSvUwM,7LbEDjJKrmWoMcN3OpaNnR,[],165779,False,63,9,149.927,0.584,0.157,0.0744,-12.255,0.152,0.822,0.143,1,0.0601,4
6iD9kcWB4h25t7OX8Xk6wT,2023-06-10T07:08:04Z,Spider-Man 2099 (Miguel O'Hara),6nlUFeFAPjaDTA7A0VVwnO,7LbEDjJKrmWoMcN3OpaNnR,[],62720,False,72,2,139.761,0.341,0.304,0.0784,-11.904,0.0534,0.259,0.137,1,0.0354,4
5j3QqRGflS4o5jbsFSwKW1,2023-06-09T16:24:33Z,Six Days - Remix,4SJhZBuuLYlwUJGxWf8Pj0,5CE2IfdYZEQGIDsfiRm8SI,['0Mz5XE0kb1GBnbLQm2VbcO'],232000,False,71,5,171.811,0.943,0.641,0.718,-6.254,0.0351,0.000259,0.328,0,0.264,4
3OXpdrHLT4IqM76RajgM6Q,2023-06-08T13:20:33Z,drugs,7AVvQhnDEUidKyJsXmQ7ju,1t20wYnTiAT0Bs7H1hv9Wt,[],338333,True,61,4,144.21,0.444,0.484,0.226,-6.935,0.601,0.0,0.238,0,0.0636,4
57nOpVSc3j9o03Cr928ZM4,2023-06-08T13:19:14Z,what are you so afraid of,1qsQOC4Jn0fnaUZLAbs4dz,15UsOTVnJzReFVN1VCnxy4,[],150769,False,66,0,103.369,0.312,0.639,0.347,-9.902,0.774,0.469,0.0857,1,0.0301,4
1Oou7m2VuxCDSOdqsu07TU,2023-06-08T06:28:28Z,Vertigini,2F4YVNFy52kTEGDXdeYiZX,1AgAVqo74e2q4FVvg0xpT7,['1xsYReh7zhty26wD4tprKh'],203040,True,64,5,133.722,0.774,0.579,0.476,-6.34,0.164,0.0,0.131,0,0.164,4
1fewSx2d5KIZ04wsooEBOz,2023-06-06T07:59:18Z,Space Cadet (feat. Gunna),3IO8IPjwXuzPJnoaqkwYrj,0iEtIxbK0KxaSlF7G42ZOp,['2hlmm7s2ICUX0LVIhVFlZQ'],203266,True,83,5,109.004,0.464,0.901,0.638,-9.789,0.368,1.71e-05,0.238,0,0.0645,4
6BSnqXQ5Pwk7IFuKlU8EKO,2023-06-05T09:35:21Z,Love Me,19T6aEPV8OSTUiydQNzwrT,0gLF7r8Rf7Ecs6ilnUJPzx,['56gKAiKyXpud1eozj9TQkY'],166354,False,16,0,126.977,0.276,0.983,0.509,-14.826,0.0242,0.0141,0.0975,1,0.236,4
4otLpkef6caW4vUliuIQ4a,2023-05-29T11:58:59Z,LA PRIMA VOLTA - Unplugged,5SQrlPanuIhyEZXxsPRa35,3hBQ4zniNdQf1cqqo6hzuW,[],188901,False,51,0,93.972,0.612,0.7,0.451,-10.276,0.512,0.0,0.118,1,0.248,4
68zx7UneJF0CqZ39NHzzVW,2023-05-29T11:58:59Z,CRIMINALE - Unplugged,5SQrlPanuIhyEZXxsPRa35,3hBQ4zniNdQf1cqqo6hzuW,[],188608,True,49,7,140.079,0.604,0.657,0.349,-11.723,0.325,3.9e-05,0.146,1,0.0651,4
53dNbT7v5kNGuSt7ZAP5Gc,2023-05-29T11:58:57Z,90MIN - Unplugged,5SQrlPanuIhyEZXxsPRa35,3hBQ4zniNdQf1cqqo6hzuW,[],280298,True,50,1,118.32,0.62,0.445,0.357,-8.131,0.493,4.41e-05,0.346,1,0.137,4
3jriAR3M2hGWMGf8kUCzzk,2023-05-29T11:58:53Z,IL CIELO NELLA STANZA - Unplugged,5SQrlPanuIhyEZXxsPRa35,3hBQ4zniNdQf1cqqo6hzuW,[],205453,False,51,2,128.115,0.474,0.606,0.438,-9.949,0.307,0.0,0.0959,1,0.0442,4
6hPBQOSpHVjECJ4jjmIyho,2023-05-29T11:58:51Z,MARLA / BLACK WIDOW - Unplugged,5SQrlPanuIhyEZXxsPRa35,3hBQ4zniNdQf1cqqo6hzuW,[],331973,False,54,0,78.655,0.654,0.494,0.406,-7.1,0.0906,0.0,0.148,1,0.0674,4
0U2m1KimKHxTAJwjYb7kaY,2023-05-29T11:58:50Z,LUNEDI' - Unplugged,5SQrlPanuIhyEZXxsPRa35,3hBQ4zniNdQf1cqqo6hzuW,[],187840,False,52,3,119.546,0.556,0.515,0.211,-11.096,0.602,0.0,0.41,1,0.149,4
5DHQKZCOZhGNTbYBCekWx0,2023-05-29T10:10:33Z,Paralyzed,3Qq4kVfHPrs8xPKIYKmctl,6fOMl44jA4Sp5b9PpYCkzz,[],270453,False,73,0,130.081,0.643,0.51,0.0397,-6.602,0.214,3.22e-06,0.101,1,0.0485,4
10bt2wAkFgCWRCEOyAyWT9,2023-05-29T09:56:07Z,How Could You Leave Us,75fT8UQEDnekHNhRnbdpNI,6fOMl44jA4Sp5b9PpYCkzz,[],322586,False,67,6,78.33,0.708,0.536,0.09,-7.882,0.513,0.0,0.0951,1,0.758,4
4g1Ant3Me43Cm5Lx91bV8e,2023-05-28T22:00:04Z,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",0zPSvQqWCWIjuzvn29GhUK,46SHBwWsqBkxI7EeeBEQG7,"['0ErzCpIMyLcjPiwT4elrtZ', '1oSPZhvZMIrWW5I41kPkkY', '164Uj4eKjl6zTBKfJLFKKK', '7tjVFCxJdwT4NdrTmjyjQ6', '1lpOgw56wZLDa8gaP6bSIs']",175802,False,79,10,73.753,0.67,0.533,0.239,-4.274,0.108,0.0,0.0983,0,0.275,4
7IPANBylKzgHAIxIg58lwR,2023-05-28T21:36:55Z,See You Again (Epic Orchestral Version) - Cover,35buL8a4iwrV0k2uRs8UIO,2bdcBjvuI9worc472GbeU0,[],189219,False,47,10,144.026,0.428,0.584,0.142,-9.546,0.692,0.884,0.112,1,0.0256,4
6O8nnqjxQT2HX3MtPwDXk9,2023-05-25T11:43:45Z,Odi et Amo,0GL6lCvlthFyutRxrdNMn2,3f0oZnKV2b5N8TDBnSGEOL,[],239142,True,60,9,139.97,0.482,0.766,0.576,-8.431,0.417,0.0,0.0852,0,0.284,4
50opB8gugunRB1i4DIAw9Z,2023-05-24T08:24:58Z,P 404,0AojoVzBdBg4QVtjuW9Gm1,2KFO9fDMwB1SPoY3yMBT9S,[],195500,True,31,1,102.061,0.581,0.409,0.167,-6.721,0.474,0.000977,0.0839,0,0.0566,4
7KQvNlIPfn91wwxUT7OtNU,2023-05-24T07:59:37Z,Erwin's Speech (Interlude),1HB351VvjOoqp1zb2xNKxj,5D13YXAC5JJNkYDe5TPjAE,[],107072,True,31,4,108.643,0.377,0.526,0.774,-18.245,0.765,0.0,0.243,0,0.395,4
0jqK7sGTLsHPkQrrcrGuKD,2023-05-22T07:22:19Z,Still Waiting,2iOJEUCKJaYseov1qA8ot8,0qT79UgT5tY4yudH9VfsdT,[],158733,True,75,7,191.936,0.95,0.431,0.56,-4.918,0.00105,3.63e-05,0.272,1,0.26,4
4KacUpvbA3Mfo05gttTjhN,2023-05-22T07:19:21Z,Fat Lip,2UCWsnmZEVg9HhnMeKTsim,0qT79UgT5tY4yudH9VfsdT,[],178266,True,77,9,196.505,0.914,0.402,0.626,-5.215,0.000579,0.0,0.065,1,0.142,4
1xzBco0xcoJEDXktl7Jxrr,2023-05-19T17:10:58Z,Mo Bamba,15Id9Jrqab8IwHFirdrrLp,2RDOrhPqAM4jzTRCEb19qX,[],183906,True,80,4,146.034,0.625,0.729,0.261,-5.266,0.194,0.00986,0.248,1,0.0315,4
5qxChyzKLEyoPJ5qGrdurN,2023-05-19T13:28:29Z,No Sleep Till Brooklyn,11oR0ZuqB3ucZwb5TGbZxb,03r4iKL2g2442PT9n2UKsx,[],246933,True,76,8,97.022,0.691,0.712,0.742,-8.157,0.122,0.0,0.0538,1,0.128,4
6brEGXOeTy6YtAvfDs7Hlm,2023-05-13T12:58:57Z,LET'S RIDE! - Drift Phonk,1DfDXWmnmfnqHmPbvgPhWc,14uo609t1MvRGZcskySt9R,"['5spEJXLwD1sKUdC2bnOHPg', '1lpOgw56wZLDa8gaP6bSIs']",137142,True,29,7,139.993,0.983,0.802,0.358,-2.266,0.0328,0.362,0.0978,1,0.0629,4
7r9hUF9vWuuTPqGK3YS6Oy,2023-05-10T17:22:13Z,OUV3RTURE,2v7KXdLrb81rGL9G7jwcjF,0jdNdfi4vAuVi7a6cPDFBM,[],172862,True,57,5,140.043,0.579,0.702,0.532,-6.846,0.128,0.0,0.125,0,0.148,4
7qIjN41yIHP7OHR9skjjiR,2023-05-10T16:25:20Z,Il meglio del peggio,4g8wjXYcbeXhg6J8UuNFuW,5dPBeuSKtu5vLz1Et8YSVv,[],200869,True,28,1,91.662,0.818,0.757,0.518,-6.681,0.194,0.0,0.117,1,0.324,4
479saVnx8wqgmB57EXFz0c,2023-05-10T16:19:47Z,L'ottava meraviglia del mondo,4g8wjXYcbeXhg6J8UuNFuW,5dPBeuSKtu5vLz1Et8YSVv,[],208540,True,47,8,137.458,0.765,0.537,0.577,-7.05,0.11,0.0,0.0928,0,0.0585,4
4NIlOI5gqHkkWGYBcLMX07,2023-05-10T16:17:52Z,Ispirazione,4g8wjXYcbeXhg6J8UuNFuW,5dPBeuSKtu5vLz1Et8YSVv,"['5tBnK7LvBMgvkXuePtfywp', '4b3MWJACM6T1QwGKoFe7pp']",268604,True,35,10,174.401,0.766,0.467,0.474,-6.691,0.371,0.0,0.122,0,0.495,3
25zlnOAzbVoOzIeXSvQFf1,2023-05-09T17:29:09Z,Got It On Me,7e7t0MCrNDcJZsPwUKjmOc,0eDvMgVFoNV3TpwtrVCoTj,[],164579,True,77,2,88.834,0.647,0.688,0.195,-7.258,0.00815,1.65e-05,0.095,1,0.19,4
0sKJExQWRKxd76gSSwrsaI,2023-05-07T07:32:26Z,"Let's Ride (feat. YG, Ty Dolla $ign, Lambo4oe) - Trailer Anthem",2gtzhUrfhH4VsoiWeQqSmX,0A0FS04o6zMoto8OKPsDwY,"['5me0Irg2ANcsgc93uaYrpb', '5spEJXLwD1sKUdC2bnOHPg', '1lpOgw56wZLDa8gaP6bSIs', '7c0XG5cIJTrrAgEC3ULPiq', '4UrIphY7uGLwD0rRd6NIi9']",147778,False,61,5,127.806,0.535,0.49,0.323,-8.998,0.0436,0.000322,0.128,0,0.102,5
1odExI7RdWc4BT515LTAwj,2023-05-04T14:18:10Z,Daylight,6NcI39WPu4kY6Tul11nhSv,33NVpKoXjItPwUJTMZIOiY,[],212953,False,97,2,130.09,0.43,0.508,0.324,-9.475,0.83,0.000441,0.093,0,0.0335,4
7Da5kjy5GByLHE5OPQ4tpg,2023-05-03T08:35:20Z,IL MALE CHE MI FAI (feat. Marracash),0aGXQkS5LTFhYswwXJ8vJ6,27LlKWxS3KXW7RRAxN5S8s,['5AZuEF0feCXMkUCwQiQlW7'],167339,False,79,6,109.044,0.798,0.735,0.51,-7.157,0.141,0.0,0.0991,0,0.122,4
4cmPlzGbGNeUEg4Hflljvp,2023-05-02T21:01:52Z,AK77 (feat. Salmo & Slait),17uLOXoJlq9g5N4xJNlfFp,7cnrSIu2CDgWOMnfQEx0Pg,"['3hBQ4zniNdQf1cqqo6hzuW', '2KXYAKQTxHuUHDtVgeGn6w']",184615,False,42,4,103.757,0.971,0.563,0.418,-2.118,0.00548,0.0,0.137,1,0.241,4
4J0zh9uSyny2f6TyFDzSwM,2023-04-28T17:53:21Z,"Dio, Ma Quanto E Ingiusto Il Mondo",1wJzZnuHrGTt6xkG0AmHlV,3JyyauuFQaaem8qboNQaZq,[],226453,False,15,8,113.448,0.267,0.457,0.244,-10.677,0.772,1.48e-05,0.113,1,0.03,4
1xp1EsyBT4OAWWd8Gkhl60,2023-04-27T16:54:49Z,"CADILLAC (feat. MV Killa, Geolier, Tony Effe)",2QQRt0wNQI4hN0pyFAfqxK,49SLNYRfTi1p9R38NooZKS,"['0QqmgpgI0C1DyyDk49vnxY', '27LlKWxS3KXW7RRAxN5S8s', '6CKch2otN4SPznHf9ms5JF']",173906,True,69,1,128.172,0.489,0.765,0.192,-6.325,0.0522,0.0,0.113,1,0.26,4
30WGCb2tgbYXvwha6rYAWZ,2023-04-24T10:15:33Z,Here We Go / Quasar - Hybrid Remix,3RMj8WqlfEVRIMLhw4lL7q,6iBOcuDTJKItKor6YfzZa9,['06cLuOP0p7VAnBnqil1eWX'],203053,False,34,7,127.985,0.975,0.542,0.173,-6.254,5.09e-05,0.69,0.382,1,0.0536,4
403EjoWwYSX37paKSySxs1,2023-04-22T16:05:47Z,Silhouette,1wU3MS8trhxKeTvrQXIXzI,06O23tLg0or676h8EEzH7W,[],239999,False,73,9,130.012,0.928,0.58,0.482,-8.449,0.00905,0.874,0.0966,1,0.238,4
0D3QZNAMH2d5MFkVlebo6h,2023-04-16T08:48:46Z,Non lo Sai,202T8cUT1c3oQarCOJBy6m,2K5nCggbhSZ00YCYP5qkZS,[],228454,False,74,0,127.959,0.678,0.585,0.162,-6.851,0.106,0.0,0.139,0,0.0888,4
55SCtqrks5WVsUHC2TxnLC,2023-04-15T22:32:23Z,We Know What You Whisper,2lPz7qiqG7TfvKr3S1Lv6p,24eDfi2MSYo3A87hCcgpIL,['3RThWxnHbyN5Hvkr66eYj7'],155480,False,59,8,123.777,0.233,0.495,0.0396,-16.106,0.486,0.101,0.1,1,0.0661,4
6DCJbX1rENLZVbjKdL74a9,2023-04-15T22:28:21Z,"Marie Douceur, Marie Colère",0TZNgMbhqhmcD6GUW8aGbM,122UVu1cOOHxhwXLsKuvCP,[],167000,False,27,9,160.691,0.858,0.292,0.351,-4.242,1.92e-05,0.00511,0.0758,1,0.078,4
4LOEcLJ5oiZ8wJcek3cK49,2023-04-10T14:59:59Z,Supervillain - Slowed & Reverb,6lO2S6MuTs0fZMLhWAExHd,2bstC0TsU5ewQChPQBD51G,[],190000,False,22,10,132.01,0.657,0.571,0.0648,-6.466,0.0001,0.885,0.192,0,0.0306,4
6opC2yzUVgBUX8rSpQJIN0,2023-04-10T14:51:32Z,September,4UaK6NEj4Y9zp4o14u8Nuc,7iYXE363m8mKE6h6q6mMDy,[],189988,False,33,1,142.29,0.0456,0.579,0.419,-23.995,0.905,0.0,0.0826,1,0.0571,3
2QVIMIcEt0t72cqbafrvxI,2023-04-10T12:51:34Z,La notte,7pH86nj2gFvJjw0u86zXOQ,25x6MD0spNNS7z93Sat30K,[],235121,False,57,0,130.074,0.307,0.618,0.124,-9.38,0.624,1.83e-06,0.128,1,0.034,4
6j5UUQakIGbRcLaoeJsSf7,2023-04-09T20:08:48Z,Deep Thoughts,5ZfcRxuYtOIt4CWCqRLMIe,7flrhhXJBsIMwadsJG9McN,[],139275,False,49,6,66.668,0.106,0.482,0.0413,-25.389,0.842,0.871,0.108,1,0.0377,3
7GtexZT8gVCDExYIeUWnl9,2023-04-09T16:03:53Z,Lo-fi For U,0qQy8Go8njStQdH92jsSrb,1AgAVqo74e2q4FVvg0xpT7,[],203489,True,61,10,137.777,0.808,0.63,0.323,-6.016,0.273,0.0,0.268,0,0.306,4
0aFUAecJBaYgJHSu0uBf7a,2023-04-09T16:01:29Z,Da zero,0wqNe0EDDKNpJ9SYMEVyLr,7tmTvmqgTBcX88ZrSHByrD,['5K92J8NwWAlu6fRN2uoHVN'],150989,True,59,9,88.933,0.37,0.537,0.502,-10.882,0.804,0.0,0.106,1,0.359,4
2zwcnaxahJOnYwG0H6tXTz,2023-04-06T14:28:13Z,John Wick Mode,417xbxLCqpAckgc6Kk1zg0,2KrXlzpSX4wWvJ2555FWLv,[],187173,False,62,0,123.983,0.869,0.683,0.219,-4.828,0.00088,0.836,0.206,1,0.0515,4
6UR5tB1wVm7qvH4xfsHr8m,2023-04-06T13:24:56Z,Disfruto,6BZkhYCGp75O2R4oX25nve,0XK6kT7xcZAlcYrNjOgzJe,[],244973,False,76,1,91.054,0.133,0.658,0.122,-11.254,0.901,0.0,0.106,0,0.0352,4
28Q3CFgOA5EM2bmKaB9d53,2023-04-02T12:21:12Z,ZONDA,0XC7jYCEXjyK9Skl7ydilK,0jdNdfi4vAuVi7a6cPDFBM,[],217190,True,62,1,143.909,0.858,0.695,0.4,-5.221,0.0654,0.000314,0.174,1,0.239,4
2dHHgzDwk4BJdRwy9uXhTO,2023-04-01T18:07:54Z,Creepin' (with The Weeknd & 21 Savage),7txGsnDSqVMoRl6RQ9XyZP,0iEtIxbK0KxaSlF7G42ZOp,"['1Xyo4u8uXC1ZmMpatF05PJ', '1URnnhqYAYcrqrcwql10ft']",221520,True,94,1,97.95,0.62,0.715,0.172,-6.005,0.417,0.0,0.0822,0,0.0484,4
0tE8LYz08MdcV8UZUa1YVV,2023-04-01T18:01:02Z,Ciao Baby,0VliboIrLzdC2Qgjdm5V4S,4upwdFMlZBmQ68jP9jPzjK,[],186008,True,66,1,102.043,0.53,0.635,0.183,-8.605,0.194,0.000197,0.149,0,0.0555,4
767T5vqvDToZ8LtqT8iZx9,2023-03-25T20:26:37Z,Lord Knows / Fighting Stronger,6Vl1FiigNmVpKDMXpRVUCA,20sxb77xiYeusSH8cVdatc,"['5ZS223C6JyBfXasXxrRqOk', '24eDfi2MSYo3A87hCcgpIL']",294925,True,55,10,114.54,0.426,0.286,0.0579,-11.843,0.252,0.00587,0.0459,1,0.0464,4
6j5BK1cFX9TjJd5EXHGgAn,2023-03-24T13:30:32Z,The Light,2thP70nudcFpvmRl3AsYRa,4MCBfE4596Uoi2O4DtmEMz,[],172218,False,73,10,85.036,0.844,0.634,0.246,-3.809,0.0766,0.0,0.0904,0,0.042,4
1E2dhjasJrVyhtoel7EHhI,2023-03-23T17:32:40Z,Self Talk,181OeCuzmanoWJ8z1ShCTH,5COD136qwj9wtuea78EGbF,[],100355,False,65,0,121.862,0.533,0.836,0.66,-12.215,0.565,0.0,0.0683,1,0.44,4
7oLKoGzQVwjZ91AzCn560T,2023-03-21T11:23:46Z,PAINTING PICTURES,0OQjYkxlKHsQwYLJziIQrI,3FBEsNyIwRnOHOf1Rv3SLa,[],122070,True,77,11,119.937,0.515,0.956,0.69,-9.962,0.305,0.0,0.156,0,0.337,4
3IjIMxRYckAPKVziJKu5PE,2023-03-11T15:03:43Z,Below Zero,6Hiq8Kib7YXbDsUPNMNpTe,779QJkvhTmrxtUGaMo8QbK,[],202826,False,52,7,89.991,0.394,0.738,0.0394,-8.699,0.321,0.894,0.0986,1,0.0335,4
3X6QTmtaKukOu5lISJYi4g,2023-03-09T13:50:03Z,ORIGAMI ALL'ALBA - CLARA,282p191UnQOp3i5NREMfYL,1bzx15Bv1ioIaewP85ad5J,"['6od7hFnrVLa1zCuSyQimic', '6FPxOArEPVZUDv925qq8IQ']",153758,False,74,8,143.91,0.751,0.633,0.43,-6.479,0.577,0.0,0.141,0,0.0643,4
474uVhyGgK5MtY9gMcDgGl,2023-03-07T14:57:29Z,It's Called: Freefall,7vXiklrUeffx5o2F8VYwm3,4hz8tIajF2INpgM0qzPJz2,[],152293,True,82,2,97.944,0.516,0.744,0.281,-6.365,0.632,0.0,0.605,1,0.0513,4
35r28RDot7nPE7y9K9H7l0,2023-03-05T16:28:34Z,Feeling Whitney,5s0rmjP8XOPhP6HhqOhuyC,246dkjvS1zLTtiykXe5h60,[],257265,True,76,0,80.111,0.227,0.412,0.226,-12.696,0.787,4.69e-06,0.282,1,0.0359,4
5XeFesFbtLpXzIVDNQP22n,2023-03-04T22:59:05Z,I Wanna Be Yours,78bpIziExqiI9qztvNFlQu,7Ln80lUS6He07XvHI8qqHH,[],183956,False,94,0,67.528,0.417,0.464,0.479,-9.345,0.136,0.022,0.0974,0,0.0256,4
23w7p4AuDtw9CrhFBcMat5,2023-03-04T19:04:42Z,Adonis Interlude (The Montage) (with J. Cole),00hCNOuhFfKYCeLgRRRAT6,1iNqsUDUraNWrj00bqssQG,['6l3HvQ5sa6mXTsMTB19rO5'],95902,False,62,1,195.799,0.83,0.474,0.431,-5.288,0.168,0.0,0.0947,1,0.438,4
6G45nT1iMlP1HdJ0MCTuDU,2023-03-02T22:19:01Z,"Blood, Sweat & Tears (with Bas & Black Sherif feat. Kel-P)",5MoByp7KkxmWqP0qTICrTV,1iNqsUDUraNWrj00bqssQG,"['70gP6Ry4Uo0Yx6uzPIdaiJ', '2LiqbH7OhqP0yuaG8VL1wJ', '4j2hypl84JFGRz00du5JT8']",222506,False,54,2,109.93,0.498,0.667,0.409,-9.718,0.579,1.12e-05,0.237,1,0.0725,4
4hZAxSYVhaiFousCQM8LFc,2023-03-01T13:31:05Z,Morto Mai (Piano Solo),7hO0SatbllbcKx7aaOEnHd,0jdNdfi4vAuVi7a6cPDFBM,[],160374,True,59,7,110.266,0.564,0.683,0.51,-8.687,0.731,0.0,0.121,0,0.0407,5
12cZWGf5ZgLcKubEW9mx5q,2023-02-20T10:04:02Z,HOPE,3VYKlqWS3zOv1jli94RFKW,6fOMl44jA4Sp5b9PpYCkzz,[],264473,False,76,0,100.559,0.787,0.546,0.497,-4.023,0.396,0.0,0.0619,0,0.212,3
56pKYnSA0CyayMJWcEU5kH,2023-02-16T11:46:04Z,I'm Not a Hero,63uFfOZpC7jrV7wfuBY2lX,0YC192cP3KPCRWx8zr8MfZ,['2M4eNCvV3CJUswavkhAQg2'],394440,False,57,10,129.673,0.289,0.3,0.0492,-17.109,0.688,0.683,0.0772,1,0.0557,4
0zO8ctW0UiuOefR87OeJOZ,2023-02-15T10:58:30Z,Collard Greens,7Et3bSTLLqdABO1qCxUplS,5IcR3N7QB1j6KBL8eImZ8m,['2YZyLoL8N0Wb9xBt1NhZWg'],299960,True,79,11,153.954,0.575,0.825,0.65,-4.87,0.025,9.94e-06,0.205,1,0.0633,4
53WgnO9vRHnb1CvRmBRMhO,2023-02-14T10:10:51Z,Wake up to Reality,019ERszfRN6R7kR1XC9dJz,0vbCCIPbKZGSoLt4drapJU,['4Ap2YGpqqSuL6EWM2kevG4'],95944,True,26,4,81.69,0.73,0.357,0.249,-8.547,0.231,1.88e-06,0.6,0,0.553,4
5lWFrW5T3JtxVCLDb7etPu,2023-02-14T10:07:46Z,Bad - 2012 Remaster,24TAupSNVWSAHL0R7n71vm,3fMbdgg4jU18AjLCKBhRSm,[],247360,False,69,8,114.091,0.889,0.787,0.394,-3.786,0.00462,0.423,0.0665,1,0.0397,4
