,track_id,track_added_at,track_name,album_id,main_artist_id,side_artists_id,track_duration,track_explicit,track_popularity,track_key,track_bpm,track_energy,track_danceability,track_happiness,track_loudness,track_acousticness,track_instrumentalness,track_liveness,track_mode,track_speechiness,track_time_signature,Liked,brano_ascoltato_freq,artista_ascoltato_freq,artista_singolare_importante,coll_artista_asc_freq,sim_struttura_musicale_brano_asc_freq,sim_emozioni_brano_asc_freq,macro_categoria_artista_asc_freq,genere_asc_freq,ha_composto_canzone,stesso_genere_artista_asc_freq,stesso_album_brano_asc_freq,stesso_artista_brano_asc_freq,brano_freq_importante,artista_freq_importante,coll_artista_freq_imp,macro_categoria_artista_freq_imp
1300,4w5Grfxx5Rpup6mo5v6bW0,2023-07-11T18:42:10Z,Beat Of My Heart,6NQRmMazNOKi0IiIXlNzGh,7f5Zgnp2spUuuzKplmRkt7,['09JJrjk6Mr5ZYwk1mk7aEb'],0.2507573608901713,0,0.5700000000000001,6,0.3877703355659968,0.524,0.706,0.296,0.6700106723585912,0.127,0.00129,0.109,1,0.026,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1345,5UsLjwBaTHBX4ektWIr4XX,2022-12-22T14:09:02Z,Forever,7MZzYkbHL9Tk3O6WeD4Z0Z,3TVXtAsR1Inumwj472S9r4,"['5K4W6rqBFWDnAN6FQUkS6x', '55Aa2cqylxrFIXC767Z865', '7dGJo4pcD2V6oG8kP0tJRR']",0.6094463558301373,1,0.76,5,0.33464627278483117,0.906,0.457,0.54,0.869004421405702,0.249,0.0,0.182,0,0.342,5,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1356,440JHgcmlgu65MbKBg20ba,2022-12-22T14:09:02Z,I Know What You Want (feat. Flipmode Squad),7xfoGxTPNTt33IVcWjDrRt,1YfEcTuGvBQ8xSD1f53UnK,"['4iHNK0tOyZPYnBU7nGAgpQ', '7JXCJDLGh1k9cg6JbYCpYl']",0.5408008911578887,0,0.5700000000000001,6,0.21314272384951183,0.751,0.563,0.487,0.8065863698734563,0.0141,0.0,0.636,1,0.317,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1500,1GbyYL0B0Mjn3kSbrEwKKI,2023-07-27T15:01:01Z,The Power Of Love,0FU4Eo42Oyg1We3eRrOf4m,1mZu3rO7qSD09GdDpePHhY,[],0.5576539693109557,0,0.64,5,0.4595887900296577,0.162,0.46,0.102,0.41576459826193013,0.376,1.25e-05,0.181,0,0.0335,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,3iM9wFGlyR28IBZrXYZK9j,2023-07-27T15:01:01Z,Cold as Ice - 2008 Remaster,4VRXqPaa2ZTwC2AG364RWO,6IRouO5mvvfcyxtPDKMYFN,[],0.28537399446725775,0,0.54,3,0.5155053483954813,0.708,0.554,0.512,0.7763073639274279,0.0594,2.72e-06,0.143,0,0.0271,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,0LpF3BJplNYWei6BmgZJwq,2023-07-27T15:01:01Z,Tom's Diner,3iaUAs1zHrPBaYIpLmskEV,3X0tJzVYoWlfjLYI0Ridsw,[],0.1484406792201546,0,0.59,1,0.29107934286380754,0.234,0.713,0.388,0.3933831376734258,0.546,0.0,0.246,0,0.911,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,2ksyzVfU0WJoBpu8otr4pz,2023-08-11T04:00:00Z,METAMORPHOSIS,3apQZbgVql9mHJlp43jk5D,5hKGLu4Ik88FzWcTPhWNTN,[],0.16784021637708144,1,0.89,7,0.8077976607017894,0.641,0.593,0.147,0.5503887787772526,0.426,0.901,0.122,0,0.0992,4,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1534,2BcMwX1MPV6ZHP4tUT9uq6,2023-08-11T04:00:00Z,Knife Talk (with 21 Savage ft. Project Pat),3SpBlxme9WbeQdI9kx7KAV,3TVXtAsR1Inumwj472S9r4,"['1URnnhqYAYcrqrcwql10ft', '08Ld63UgKrJ0nZnCkzHtzc']",0.37362452163976334,1,0.8300000000000001,5,0.6136758972308307,0.424,0.849,0.153,0.6463790211922549,0.0635,0.0,0.0834,0,0.324,4,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1561,7ezboaARv4FY1k0WFoINWC,2023-08-11T04:00:00Z,CHAMPIONS,59YcRgHMJ2jyNEv7kR12rn,0ErzCpIMyLcjPiwT4elrtZ,[],0.371641202076628,0,0.63,1,0.527768336165817,0.65,0.647,0.377,0.7129440463485287,0.171,0.0,0.106,1,0.0771,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1590,1GfBLbAhZUWdseuDqhocmn,2023-08-11T04:00:00Z,Rumble,6YVJQPJNzHbqgBblpMSPUi,5he5w2lnU9x7JFhnwcekXX,"['4oLeXFyACqeem2VImYeBFe', '07CimrZi5vs9iEao47TNQ4']",0.17551042219016025,0,0.73,1,0.5743010430204272,0.836,0.81,0.0585,0.7030339990852263,0.0515,0.229,0.0598,0,0.0645,4,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
