,track_id,track_added_at,track_name,album_id,main_artist_id,side_artists_id,track_duration,track_explicit,track_popularity,track_key,track_bpm,track_energy,track_danceability,track_happiness,track_loudness,track_acousticness,track_instrumentalness,track_liveness,track_mode,track_speechiness,track_time_signature,Liked,brano_ascoltato_freq,artista_ascoltato_freq,artista_singolare_importante,coll_artista_asc_freq,sim_struttura_musicale_brano_asc_freq,sim_emozioni_brano_asc_freq,macro_categoria_artista_asc_freq,genere_asc_freq,ha_composto_canzone,stesso_genere_artista_asc_freq,stesso_album_brano_asc_freq,stesso_artista_brano_asc_freq,brano_freq_importante,artista_freq_importante,coll_artista_freq_imp,macro_categoria_artista_freq_imp
908,6ErCfbbI9BG4bK2djjKUvP,2023-08-11T04:03:25Z,i wish you cheated,1tf89mHJkN2HVQ4xmdUUqy,0znpFLuaey34oJTE1jHSnT,[],0.26605461219422966,0,0.61,11,0.20719117598053916,0.381,0.348,0.494,0.7040402500381155,0.204,0.0,0.133,1,0.0552,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
911,1LRXEi1IElbjyh9MzOW8ko,2023-08-11T04:03:25Z,Good Summer,3w8GyyoKJWb0IFhGOzwmmm,6vXTefBL93Dj5IqAWq6OTv,[],0.2059610570579458,1,0.0,10,0.30744110100303246,0.829,0.848,0.578,0.8220765360573258,0.0903,0.0,0.101,0,0.204,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
913,0x0OjST3CNulTlhzLybBc9,2023-08-11T04:03:25Z,Kansas,6Pjx7eyaHx64bGn2LUr9Dx,32aUoW94mJ7xTJI7fG0V1G,[],0.30943690166434423,0,0.37,7,0.24606618014595616,0.505,0.542,0.31,0.6344564720231742,0.722,0.128,0.115,1,0.0237,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,0PQ4VI53cK9ZeKluejZmoC,2023-08-11T04:03:25Z,ghosts,4q37Z0rAJjMmxHf3ORQHb8,1WZarnZpWEv7dDtjAETt4X,[],0.3280205032082506,1,0.32,8,0.573901162984438,0.516,0.558,0.131,0.7541393505107485,0.476,0.0997,0.161,1,0.0264,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,4O49IKbCszP1tUKQFhJ2xS,2023-08-11T04:03:25Z,"Like Me, Like Me",022V8TNgMqyKKLkqTD5TUO,6C7CCNJVIGEla8AI1LuBxI,[],0.17337295861952737,0,0.0,11,0.5817854643606918,0.472,0.524,0.393,0.7142857142857142,0.762,0.0,0.163,1,0.0469,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
921,7ofj9JjyUFJ5loeIM9cijS,2023-08-11T04:03:25Z,Miracles,2GDH8TKAkCxM2IBZPGEUcQ,77IKXFvO7SpWrq8hflrUXc,['1CFCsEqKrCyvAFKOATQHiW'],0.2069249709181639,0,0.0,0,0.14113099403512275,0.719,0.688,0.598,0.749047110840067,0.0899,0.0,0.0451,1,0.0665,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
925,2HNB1KfLWpQ3i7jG8LcOLU,2023-08-11T04:03:25Z,Viral (feat. Lil Durk),6nKbzw2rIciCleGWUui9Mw,1jBoSSrbz9n4ehQWA4cZgB,['3hcs9uc56yIGFCSy9leWe7'],0.25851594260088206,1,0.0,2,0.16074510980039325,0.783,0.641,0.372,0.8038420490928495,0.232,0.0,0.0705,1,0.259,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
927,4m1ie5Qr93OwXJMhPAsKjP,2023-08-11T04:03:25Z,CATASTROPHE,4wD2IwPU7kg7Pzy958jCpB,6T2CimrgMFD4ww6OGVopDJ,[],0.1942214494469313,1,0.23,10,0.6266520043986803,0.78,0.682,0.411,0.8151547491995731,0.236,1.47e-06,0.163,0,0.333,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0keKUvQlMR21BPpZfJAMlW,2023-08-11T04:03:25Z,Iris and I,0OF4M8g6GOgUvMUX21ypu1,4o16FybIZV7WPD7tOl7PUd,[],0.21519942124063315,0,0.26,7,0.54802225998867,0.704,0.577,0.685,0.555907912791584,0.876,0.753,0.11,1,0.0397,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,2EU5LeESSJgbYKCc5l4rms,2023-08-11T04:03:25Z,Artificial,3dYWUL9aUiAtc9OKGotTfV,5P5FTygHyx2G57oszR3Wot,[],0.32533223171749304,0,0.0,2,0.607711020027325,0.87,0.39,0.211,0.7782893733800884,1.24e-05,0.0246,0.0395,1,0.0569,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
