,track_id,track_added_at,track_name,album_id,main_artist_id,side_artists_id,track_duration,track_explicit,track_popularity,track_key,track_bpm,track_energy,track_danceability,track_happiness,track_loudness,track_acousticness,track_instrumentalness,track_liveness,track_mode,track_speechiness,track_time_signature,Liked,brano_ascoltato_freq,artista_ascoltato_freq,artista_singolare_importante,coll_artista_asc_freq,sim_struttura_musicale_brano_asc_freq,sim_emozioni_brano_asc_freq,macro_categoria_artista_asc_freq,genere_asc_freq,ha_composto_canzone,stesso_genere_artista_asc_freq,stesso_album_brano_asc_freq,stesso_artista_brano_asc_freq,brano_freq_importante,artista_freq_importante,coll_artista_freq_imp,macro_categoria_artista_freq_imp
806,3myPe2jZvDbPoNXY7v2TU0,2023-08-10T22:01:00Z,Malamente,4ir7AIjfrMVHTxZhnfzhWl,1AgAVqo74e2q4FVvg0xpT7,[],0.24806908939941383,0,0.76,6,0.1801259622113366,0.648,0.458,0.234,0.6831834121055038,0.228,0.0,0.0892,1,0.0974,3,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
815,2bRXm4AA0GbbDXlo5SuSNW,2023-08-09T16:31:19Z,Pe t'avè,5k0Gpr3JOlSNhF0VeSZ0zs,6yGn8XOk9ZS6vUFf10sP96,['1H4c9hV4loHbcfQfdQmmzh'],0.35199297925427186,0,0.6,9,0.48756706321436893,0.455,0.735,0.336,0.5081262387559079,0.179,0.11,0.113,0,0.156,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
845,6ZeuLKwFxg10M4DhJPBjNm,2023-08-09T16:31:19Z,ME STAJE APPENNENN' AMÒ,6nuNEPqjdcumKXE0Nd99Wr,4X89u81dkCXBSGo8i2DhMW,[],0.5037117877005413,0,0.67,9,0.4081042353960478,0.748,0.648,0.122,0.675041927123037,0.0453,0.000103,0.44,0,0.103,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
855,1ydmhnyDOWr5y0s7Vvdw5i,2023-08-09T16:31:19Z,Can't Hold Us (feat. Ray Dalton),2pFX16u42q0e5F5vRmmzYT,5BcAKTbp20cv7tC5VqPFoC,"['3JhNCzhSMTxs9WLGJJxWOY', '4myTppRgh0rojLxx8RycOp', '4e0nWw2r4BoQSKPQ2zpU13']",0.4054110712391944,0,0.64,2,0.6150754773567929,0.927,0.633,0.88,0.8022259490776033,0.0267,0.0,0.0986,1,0.0839,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
861,3xGD5KhnizETt7KQwxtUAc,2023-08-09T16:31:19Z,Senza Di Me (feat. Venerus & Franco126),1RIFJfcfz9CgzSER8yweTm,4upwdFMlZBmQ68jP9jPzjK,"['49faW2w8eguUIAG5c85KcD', '2KkO9uXHF9BVNJASjLekAc']",0.2893509098606949,0,0.66,8,0.35638641740811083,0.636,0.698,0.313,0.7602683335874371,0.167,0.0,0.125,1,0.034,3,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
862,4xapIn6OHVjfotQKcgOL8K,2023-08-09T16:31:19Z,Per dimenticare,6jH8B2boL4X8mBVm2R4eaK,3bf7Y2it29DeOjXpIibCOe,[],0.30866823688028966,0,0.52,11,0.7413509280549169,0.875,0.633,0.905,0.728251257813691,0.113,0.000435,0.104,1,0.0525,4,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
864,1DQXiBc8DqPfcdLVZkouhI,2023-08-09T16:31:19Z,‘O Mar For,4gNqj9AqQFp0OGiwrVTo8W,064Wlx4YXsDEqEG0o5Hjxg,"['1bzx15Bv1ioIaewP85ad5J', '6od7hFnrVLa1zCuSyQimic', '6lEWyvLmlGZnwDdsUtu13P']",0.28502460138359653,0,0.65,11,0.5039154920190609,0.524,0.316,0.488,0.7032779387101692,0.0384,0.000116,0.099,0,0.0454,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
871,3CxFt7ONHGfR5ls3JQqtV8,2023-08-09T16:31:19Z,Vip In Trip,29ppT5JZzykgZd8pPhYxwY,7u710e44HW3K7A5eTnRqHC,[],0.35982966059544796,1,0.5700000000000001,9,0.4010996700989703,0.804,0.855,0.888,0.8360725720384204,0.0847,0.0,0.64,1,0.122,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
875,4XH6VpgxRoE0HVi07xUqZd,2023-08-09T16:31:19Z,Più di te,4kOeOxOX8Jr1wCgEQr7M3C,3HL1CyOnDLFJo1Rr8YBlKy,[],0.22163647499373143,0,0.5,0,0.3961544869872371,0.621,0.698,0.964,0.8188443360268334,0.487,0.000112,0.0799,1,0.0352,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,1HEGcG1QUJfyyPfq5EMF9b,2023-08-09T16:31:19Z,Lingerie,7GWVPJPcu8o1LCw94e5Rew,1AgAVqo74e2q4FVvg0xpT7,['23TFHmajVfBtlRx5MXqgoz'],0.281263487600656,0,0.66,9,0.4948981972075044,0.637,0.64,0.129,0.7001372160390303,0.0119,5.71e-05,0.0973,1,0.0479,4,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
887,0mHC3BK9vFGoEU0EcGPWRZ,2023-08-10T09:36:58Z,CENERE,7qMFX6YMY6dhl4OWzve4ty,0jdNdfi4vAuVi7a6cPDFBM,[],0.30242643220335497,0,0.74,2,0.4401879436169148,0.628,0.652,0.317,0.7393810032017075,0.305,0.0,0.221,0,0.107,4,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
889,3RyVu4sbEBBRi9fKif6fHc,2023-08-10T09:36:58Z,HOLLYWOOD,6QqDUInH8FiRADP1bG8LZF,5iot8OPcosJN9nCl7I5SdK,"['056KMTw6IztdQjBmFfVyO3', '6hkKbkZGvAXuvle2FhCnxy']",0.25408070569181884,0,0.64,5,0.3080209270552168,0.852,0.686,0.757,0.8264369568531789,0.126,0.0,0.142,0,0.0454,4,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
890,1kZLATTXQa5BtEKH8GbW2U,2023-08-10T09:36:58Z,Red Light,4ir7AIjfrMVHTxZhnfzhWl,1AgAVqo74e2q4FVvg0xpT7,[],0.2193058176003683,0,0.76,4,0.08466793295344727,0.624,0.558,0.574,0.7382222899832291,0.0678,0.0,0.0746,1,0.0439,4,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
892,14ZxYiB4WZvbma2Jr15MeP,2023-08-10T09:36:58Z,ROOFTOP (feat. Guè),5y2UTfhxtOcFE1v5S585kK,0QqmgpgI0C1DyyDk49vnxY,['7F2utINZ6tSokSiZTQBE27'],0.2362945424800332,1,0.54,10,0.30689459828718046,0.579,0.637,0.305,0.7251715200487879,0.724,0.0,0.148,1,0.194,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
893,5omIW7YOPhA6CULhkdz6jE,2023-08-10T09:36:58Z,Paradiso Artificiale (feat. Baby Gang & Kid Yugi),4ir7AIjfrMVHTxZhnfzhWl,1AgAVqo74e2q4FVvg0xpT7,"['3LvwPiJQJ0da0GurKMToV0', '0EUR8jz8L936AEbV2Spkca']",0.20806563657364588,0,0.76,10,0.33799193575260755,0.693,0.743,0.567,0.7059917670376582,0.326,0.0,0.205,0,0.114,4,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
